Date,Adj Close,Close,High,Low,Open,Volume
2024-01-01,3482.78515625,3811.10009765625,3832.0,3773.0,3790.0,825907
2024-01-02,3457.28857421875,3783.199951171875,3811.10009765625,3767.25,3811.10009765625,1344068
2024-01-03,3373.716552734375,3691.75,3771.85009765625,3687.050048828125,3767.0,1803075
2024-01-04,3350.916259765625,3666.800048828125,3719.0,3651.0,3701.75,3598144
2024-01-05,3415.890625,3737.89990234375,3747.75,3674.85009765625,3675.0,1963127
2024-01-08,3361.42529296875,3678.300048828125,3739.75,3672.39990234375,3737.89990234375,1067805
2024-01-09,3372.02587890625,3689.89990234375,3752.35009765625,3682.75,3709.949951171875,1370944
2024-01-10,3393.18212890625,3713.050048828125,3729.25,3688.0,3690.0,1292227
2024-01-11,3413.743408203125,3735.550048828125,3773.0,3707.0,3724.0,1777909
2024-01-12,3548.30810546875,3882.800048828125,3905.25,3821.60009765625,3848.0,6813450
2024-01-15,3567.4990234375,3903.800048828125,3965.0,3885.0,3960.0,2801505
2024-01-16,3528.660400390625,3861.300048828125,3899.0,3855.550048828125,3899.0,1432672
2024-01-17,3549.953125,3884.60009765625,3909.949951171875,3812.550048828125,3819.0,3458696
2024-01-18,3566.402587890625,3902.60009765625,3908.800048828125,3862.0,3898.0,2239110
2024-01-19,3628.471435546875,3943.050048828125,3963.550048828125,3915.050048828125,3945.0,2941975
2024-01-23,3550.43701171875,3858.25,3933.89990234375,3842.75,3900.0,2618854
2024-01-24,3535.298828125,3841.800048828125,3883.64990234375,3805.60009765625,3880.0,2657709
2024-01-25,3506.312255859375,3810.300048828125,3861.0,3778.699951171875,3839.89990234375,2205154
2024-01-29,3497.754150390625,3801.0,3820.0,3780.85009765625,3800.800048828125,1646747
2024-01-30,3497.33984375,3800.550048828125,3847.800048828125,3787.0,3807.449951171875,1411621
2024-01-31,3511.51171875,3815.949951171875,3834.0,3796.449951171875,3811.199951171875,2459358
2024-02-01,3546.66357421875,3854.14990234375,3904.89990234375,3805.050048828125,3820.0,2363107
2024-02-02,3649.86669921875,3966.300048828125,3984.39990234375,3872.0,3875.050048828125,2826510
2024-02-05,3656.308349609375,3973.300048828125,4022.0,3962.10009765625,3983.0,1691523
2024-02-06,3806.02734375,4136.0,4149.89990234375,3990.0,3997.0,4474396
2024-02-07,3757.624267578125,4083.39990234375,4155.0,4073.949951171875,4153.0,2124267
2024-02-08,3804.279296875,4134.10009765625,4158.0,4086.050048828125,4090.0,2345173
2024-02-09,3803.911376953125,4133.7001953125,4184.75,4100.0,4136.5498046875,2100596
2024-02-12,3791.94873046875,4120.7001953125,4159.60009765625,4105.5498046875,4130.0,1013716
2024-02-13,3818.450439453125,4149.5,4170.0,4081.5,4125.4501953125,1257415
2024-02-14,3772.991943359375,4100.10009765625,4114.89990234375,4049.5,4107.0,1391283
2024-02-15,3775.844970703125,4103.2001953125,4146.2998046875,4083.0,4128.0,1091582
2024-02-16,3798.94189453125,4128.2998046875,4147.9501953125,4100.10009765625,4113.25,1307556
2024-02-19,3776.396484375,4103.7998046875,4128.2998046875,4055.0,4123.0498046875,772291
2024-02-20,3709.082275390625,4030.64990234375,4098.0,4010.0,4082.10009765625,1193648
2024-02-21,3673.056396484375,3991.5,4063.35009765625,3980.60009765625,4013.0,1885939
2024-02-22,3761.029296875,4087.10009765625,4094.949951171875,3971.0,3971.0,2982052
2024-02-23,3728.82177734375,4052.10009765625,4130.0,4046.39990234375,4130.0,2538072
2024-02-26,3681.84423828125,4001.050048828125,4050.0,3982.75,4036.0,1379284
2024-02-27,3776.94873046875,4104.39990234375,4124.0,3999.0,3999.0,2960475
2024-02-28,3790.338134765625,4118.9501953125,4154.89990234375,4089.0,4095.60009765625,1939225
2024-02-29,3768.39111328125,4095.10009765625,4138.10009765625,4064.550048828125,4099.0,3772719
